"ID","commune_ID","localite","localite_ID","source","ID","commune_ID","localite","localite_ID","source"
"27656","70904","chirwa (nomade)","RENACOM_27656","RENACOM","23925","70904","chirwa 2","bureau_70904037","voting_lists"
"27656","70904","chirwa (nomade)","RENACOM_27656","RENACOM","23926","70904","chirwa 3","bureau_70904038","voting_lists"
"27656","70904","chirwa (nomade)","RENACOM_27656","RENACOM","23927","70904","chirwa 4","bureau_70904039","voting_lists"
"27657","70904","garin tambari","RENACOM_27657","RENACOM","23964","70904","garin dagabi","bureau_70904076","voting_lists"
"27660","70904","malaouri","RENACOM_27660","RENACOM","24040","70904","malaouri","bureau_70904152","voting_lists"
"27663","70904","kollala","RENACOM_27663","RENACOM","24015","70904","kollala","bureau_70904127","voting_lists"
"27664","70904","bourbourwa","RENACOM_27664","RENACOM","23921","70904","bourbourwa","bureau_70904033","voting_lists"
"27664","70904","bourbourwa","RENACOM_27664","RENACOM","24130","70904","bourbourwa adjeri","bureau_70904242","voting_lists"
"27666","70904","garin birnima","RENACOM_27666","RENACOM","23961","70904","garin birnima","bureau_70904073","voting_lists"
"27668","70904","garin makera (madiga)","RENACOM_27668","RENACOM","23966","70904","garin mado","bureau_70904078","voting_lists"
"27668","70904","garin makera (madiga)","RENACOM_27668","RENACOM","23967","70904","garin manga","bureau_70904079","voting_lists"
"27668","70904","garin makera (madiga)","RENACOM_27668","RENACOM","23968","70904","garin marma 1","bureau_70904080","voting_lists"
"27668","70904","garin makera (madiga)","RENACOM_27668","RENACOM","23969","70904","garin marma 2","bureau_70904081","voting_lists"
"27668","70904","garin makera (madiga)","RENACOM_27668","RENACOM","23970","70904","garin marma 3","bureau_70904082","voting_lists"
"27673","70904","gourande kouregue","RENACOM_27673","RENACOM","23985","70904","gouronde kouregue(gouronde daouda)","bureau_70904097","voting_lists"
"27677","70904","baboulwa kanta","RENACOM_27677","RENACOM","23909","70904","baboula kanta","bureau_70904021","voting_lists"
"27679","70904","damatrou","RENACOM_27679","RENACOM","23931","70904","damatrou","bureau_70904043","voting_lists"
"27688","70904","rigia sodji","RENACOM_27688","RENACOM","24055","70904","rigia sodji peulh","bureau_70904167","voting_lists"
"27694","70904","kabi galle","RENACOM_27694","RENACOM","23995","70904","kabi gale peulh","bureau_70904107","voting_lists"
"27698","70904","garin mahaman","RENACOM_27698","RENACOM","23966","70904","garin mado","bureau_70904078","voting_lists"
"27698","70904","garin mahaman","RENACOM_27698","RENACOM","23967","70904","garin manga","bureau_70904079","voting_lists"
"27698","70904","garin mahaman","RENACOM_27698","RENACOM","23968","70904","garin marma 1","bureau_70904080","voting_lists"
"27698","70904","garin mahaman","RENACOM_27698","RENACOM","23969","70904","garin marma 2","bureau_70904081","voting_lists"
"27698","70904","garin mahaman","RENACOM_27698","RENACOM","23970","70904","garin marma 3","bureau_70904082","voting_lists"
"27700","70101","amazazagane ii","RENACOM_27700","RENACOM","19567","70101","amazazzagane","bureau_70101026","voting_lists"
"27701","70101","guidan djirgui","RENACOM_27701","RENACOM","19559","70101","guidan dogo","bureau_70101018","voting_lists"
"27705","70101","amazazagane i","RENACOM_27705","RENACOM","19567","70101","amazazzagane","bureau_70101026","voting_lists"
"27708","70101","tahibal","RENACOM_27708","RENACOM","19611","70101","tahibal lawan","bureau_70101070","voting_lists"
"27708","70101","tahibal","RENACOM_27708","RENACOM","19612","70101","tahibal jigo","bureau_70101071","voting_lists"
"27709","70101","mairire","RENACOM_27709","RENACOM","19631","70101","mai rere","bureau_70101090","voting_lists"
"27716","70101","guidan moungaye","RENACOM_27716","RENACOM","19550","70101","guidan moungai","bureau_70101009","voting_lists"
"27716","70101","guidan moungaye","RENACOM_27716","RENACOM","19615","70101","guidan mouzgou","bureau_70101074","voting_lists"
"27717","70101","guidan nomao","RENACOM_27717","RENACOM","19595","70101","guidan ango i","bureau_70101054","voting_lists"
"27717","70101","guidan nomao","RENACOM_27717","RENACOM","19596","70101","guidan ango ii","bureau_70101055","voting_lists"
"27717","70101","guidan nomao","RENACOM_27717","RENACOM","19597","70101","guidan ango iii","bureau_70101056","voting_lists"
"27717","70101","guidan nomao","RENACOM_27717","RENACOM","19648","70101","guidan anne","bureau_70101107","voting_lists"
"27717","70101","guidan nomao","RENACOM_27717","RENACOM","19672","70101","guidan neyno(moutoun naya)","bureau_70101131","voting_lists"
"27718","70101","guidan nomaou","RENACOM_27718","RENACOM","19595","70101","guidan ango i","bureau_70101054","voting_lists"
"27718","70101","guidan nomaou","RENACOM_27718","RENACOM","19596","70101","guidan ango ii","bureau_70101055","voting_lists"
"27718","70101","guidan nomaou","RENACOM_27718","RENACOM","19597","70101","guidan ango iii","bureau_70101056","voting_lists"
"27718","70101","guidan nomaou","RENACOM_27718","RENACOM","19672","70101","guidan neyno(moutoun naya)","bureau_70101131","voting_lists"
"27719","70101","guidan oude","RENACOM_27719","RENACOM","19559","70101","guidan dogo","bureau_70101018","voting_lists"
"27721","70101","guidan douna","RENACOM_27721","RENACOM","19559","70101","guidan dogo","bureau_70101018","voting_lists"
"27721","70101","guidan douna","RENACOM_27721","RENACOM","19675","70101","guidan dan saa","bureau_70101134","voting_lists"
"27726","70101","guidan bango","RENACOM_27726","RENACOM","19585","70101","guidan bako(dan tatou)","bureau_70101044","voting_lists"
"27726","70101","guidan bango","RENACOM_27726","RENACOM","19598","70101","guidan bizo i","bureau_70101057","voting_lists"
"27726","70101","guidan bango","RENACOM_27726","RENACOM","19599","70101","guidan bizo ii","bureau_70101058","voting_lists"
"27726","70101","guidan bango","RENACOM_27726","RENACOM","19610","70101","guidan baboye","bureau_70101069","voting_lists"
"27726","70101","guidan bango","RENACOM_27726","RENACOM","19616","70101","guidan bara(dan tanin)","bureau_70101075","voting_lists"
"27726","70101","guidan bango","RENACOM_27726","RENACOM","19682","70101","guidan bija","bureau_70101141","voting_lists"
"27726","70101","guidan bango","RENACOM_27726","RENACOM","19727","70101","guidan abdou (chaleley)","bureau_70101186","voting_lists"
"27728","70101","belbedji","RENACOM_27728","RENACOM","19542","70101","belbedji i","bureau_70101001","voting_lists"
"27728","70101","belbedji","RENACOM_27728","RENACOM","19543","70101","belbedji ii","bureau_70101002","voting_lists"
"27728","70101","belbedji","RENACOM_27728","RENACOM","19544","70101","belbedji iii","bureau_70101003","voting_lists"
"27728","70101","belbedji","RENACOM_27728","RENACOM","19545","70101","belbedji iv","bureau_70101004","voting_lists"
"27728","70101","belbedji","RENACOM_27728","RENACOM","19546","70101","belbedji v","bureau_70101005","voting_lists"
"27728","70101","belbedji","RENACOM_27728","RENACOM","19547","70101","belbedji vi","bureau_70101006","voting_lists"
"27729","70101","guidan sami","RENACOM_27729","RENACOM","19645","70101","guidan sabon gari(kankare)","bureau_70101104","voting_lists"
"27730","70101","garagoumsa i","RENACOM_27730","RENACOM","19575","70101","garagoummsa ii","bureau_70101034","voting_lists"
"27730","70101","garagoumsa i","RENACOM_27730","RENACOM","19589","70101","garagoumssa i","bureau_70101048","voting_lists"
"27733","70101","guidan wache","RENACOM_27733","RENACOM","19613","70101","guidan atche (maijiga)","bureau_70101072","voting_lists"
"27734","70101","guidan balla","RENACOM_27734","RENACOM","19585","70101","guidan bako(dan tatou)","bureau_70101044","voting_lists"
"27734","70101","guidan balla","RENACOM_27734","RENACOM","19610","70101","guidan baboye","bureau_70101069","voting_lists"
"27734","70101","guidan balla","RENACOM_27734","RENACOM","19616","70101","guidan bara(dan tanin)","bureau_70101075","voting_lists"
"27734","70101","guidan balla","RENACOM_27734","RENACOM","19682","70101","guidan bija","bureau_70101141","voting_lists"
"27735","70101","guidan gaya","RENACOM_27735","RENACOM","19607","70101","guidan kakale","bureau_70101066","voting_lists"
"27735","70101","guidan gaya","RENACOM_27735","RENACOM","19630","70101","guidan agada","bureau_70101089","voting_lists"
"27735","70101","guidan gaya","RENACOM_27735","RENACOM","19652","70101","guidan gueraou(thani)","bureau_70101111","voting_lists"
"27743","70101","guidan moussa","RENACOM_27743","RENACOM","19550","70101","guidan moungai","bureau_70101009","voting_lists"
"27743","70101","guidan moussa","RENACOM_27743","RENACOM","19615","70101","guidan mouzgou","bureau_70101074","voting_lists"
"27743","70101","guidan moussa","RENACOM_27743","RENACOM","19636","70101","guidan massayi","bureau_70101095","voting_lists"
"27749","70101","guidan rabo","RENACOM_27749","RENACOM","19609","70101","guidan raboi","bureau_70101068","voting_lists"
"27749","70101","guidan rabo","RENACOM_27749","RENACOM","19669","70101","guidan ranawa i","bureau_70101128","voting_lists"
"27753","70101","guidan inga","RENACOM_27753","RENACOM","19595","70101","guidan ango i","bureau_70101054","voting_lists"
"27753","70101","guidan inga","RENACOM_27753","RENACOM","19596","70101","guidan ango ii","bureau_70101055","voting_lists"
"27753","70101","guidan inga","RENACOM_27753","RENACOM","19597","70101","guidan ango iii","bureau_70101056","voting_lists"
"27753","70101","guidan inga","RENACOM_27753","RENACOM","19648","70101","guidan anne","bureau_70101107","voting_lists"
"27755","70101","gudan bakoye","RENACOM_27755","RENACOM","19585","70101","guidan bako(dan tatou)","bureau_70101044","voting_lists"
"27755","70101","gudan bakoye","RENACOM_27755","RENACOM","19610","70101","guidan baboye","bureau_70101069","voting_lists"
"27758","70101","guidan alaou","RENACOM_27758","RENACOM","19588","70101","guidan lousseini","bureau_70101047","voting_lists"
"27760","70101","harna","RENACOM_27760","RENACOM","19604","70101","harna","bureau_70101063","voting_lists"
"27763","70101","guidan boulhou","RENACOM_27763","RENACOM","19585","70101","guidan bako(dan tatou)","bureau_70101044","voting_lists"
"27763","70101","guidan boulhou","RENACOM_27763","RENACOM","19598","70101","guidan bizo i","bureau_70101057","voting_lists"
"27763","70101","guidan boulhou","RENACOM_27763","RENACOM","19599","70101","guidan bizo ii","bureau_70101058","voting_lists"
"27763","70101","guidan boulhou","RENACOM_27763","RENACOM","19727","70101","guidan abdou (chaleley)","bureau_70101186","voting_lists"
"27765","70101","guidan dogo","RENACOM_27765","RENACOM","19559","70101","guidan dogo","bureau_70101018","voting_lists"
"27766","70101","guidan saidou","RENACOM_27766","RENACOM","19645","70101","guidan sabon gari(kankare)","bureau_70101104","voting_lists"
"27768","70101","achabissa","RENACOM_27768","RENACOM","19606","70101","acha bissa","bureau_70101065","voting_lists"
"27771","70101","zangou warch i","RENACOM_27771","RENACOM","19553","70101","zango warch","bureau_70101012","voting_lists"
"27772","70101","guidan amani","RENACOM_27772","RENACOM","19550","70101","guidan moungai","bureau_70101009","voting_lists"
"27772","70101","guidan amani","RENACOM_27772","RENACOM","19636","70101","guidan massayi","bureau_70101095","voting_lists"
"27772","70101","guidan amani","RENACOM_27772","RENACOM","19642","70101","guidan ahmet","bureau_70101101","voting_lists"
"27773","70101","dan lamso","RENACOM_27773","RENACOM","19662","70101","dan lamso","bureau_70101121","voting_lists"
"27774","70101","garagoumsa ii","RENACOM_27774","RENACOM","19575","70101","garagoummsa ii","bureau_70101034","voting_lists"
"27774","70101","garagoumsa ii","RENACOM_27774","RENACOM","19589","70101","garagoumssa i","bureau_70101048","voting_lists"
"27779","70101","guidan hamidan","RENACOM_27779","RENACOM","19642","70101","guidan ahmet","bureau_70101101","voting_lists"
"27780","70101","batte","RENACOM_27780","RENACOM","19593","70101","batte i","bureau_70101052","voting_lists"
"27780","70101","batte","RENACOM_27780","RENACOM","19594","70101","batte ii","bureau_70101053","voting_lists"
"27781","70101","guidan boulhou","RENACOM_27781","RENACOM","19585","70101","guidan bako(dan tatou)","bureau_70101044","voting_lists"
"27781","70101","guidan boulhou","RENACOM_27781","RENACOM","19598","70101","guidan bizo i","bureau_70101057","voting_lists"
"27781","70101","guidan boulhou","RENACOM_27781","RENACOM","19599","70101","guidan bizo ii","bureau_70101058","voting_lists"
"27781","70101","guidan boulhou","RENACOM_27781","RENACOM","19727","70101","guidan abdou (chaleley)","bureau_70101186","voting_lists"
"27782","70101","guidan bako","RENACOM_27782","RENACOM","19585","70101","guidan bako(dan tatou)","bureau_70101044","voting_lists"
"27782","70101","guidan bako","RENACOM_27782","RENACOM","19598","70101","guidan bizo i","bureau_70101057","voting_lists"
"27782","70101","guidan bako","RENACOM_27782","RENACOM","19599","70101","guidan bizo ii","bureau_70101058","voting_lists"
"27782","70101","guidan bako","RENACOM_27782","RENACOM","19610","70101","guidan baboye","bureau_70101069","voting_lists"
"27782","70101","guidan bako","RENACOM_27782","RENACOM","19616","70101","guidan bara(dan tanin)","bureau_70101075","voting_lists"
"27782","70101","guidan bako","RENACOM_27782","RENACOM","19682","70101","guidan bija","bureau_70101141","voting_lists"
"27782","70101","guidan bako","RENACOM_27782","RENACOM","19727","70101","guidan abdou (chaleley)","bureau_70101186","voting_lists"
"27790","70101","guidan brah","RENACOM_27790","RENACOM","19585","70101","guidan bako(dan tatou)","bureau_70101044","voting_lists"
"27790","70101","guidan brah","RENACOM_27790","RENACOM","19598","70101","guidan bizo i","bureau_70101057","voting_lists"
"27790","70101","guidan brah","RENACOM_27790","RENACOM","19599","70101","guidan bizo ii","bureau_70101058","voting_lists"
"27790","70101","guidan brah","RENACOM_27790","RENACOM","19610","70101","guidan baboye","bureau_70101069","voting_lists"
"27790","70101","guidan brah","RENACOM_27790","RENACOM","19616","70101","guidan bara(dan tanin)","bureau_70101075","voting_lists"
"27790","70101","guidan brah","RENACOM_27790","RENACOM","19682","70101","guidan bija","bureau_70101141","voting_lists"
"27792","70101","guidan gonda","RENACOM_27792","RENACOM","19630","70101","guidan agada","bureau_70101089","voting_lists"
"27792","70101","guidan gonda","RENACOM_27792","RENACOM","19652","70101","guidan gueraou(thani)","bureau_70101111","voting_lists"
"27793","70101","guidan kane","RENACOM_27793","RENACOM","19607","70101","guidan kakale","bureau_70101066","voting_lists"
"27796","70101","kowa bouta","RENACOM_27796","RENACOM","19582","70101","kowa bouta","bureau_70101041","voting_lists"
"27797","70101","guidan leko","RENACOM_27797","RENACOM","19588","70101","guidan lousseini","bureau_70101047","voting_lists"
"27800","70101","guidan rabo","RENACOM_27800","RENACOM","19609","70101","guidan raboi","bureau_70101068","voting_lists"
"27800","70101","guidan rabo","RENACOM_27800","RENACOM","19669","70101","guidan ranawa i","bureau_70101128","voting_lists"
"27803","70101","guidan atche","RENACOM_27803","RENACOM","19613","70101","guidan atche (maijiga)","bureau_70101072","voting_lists"
"27803","70101","guidan atche","RENACOM_27803","RENACOM","19620","70101","guidan tchinama","bureau_70101079","voting_lists"
"27805","70101","dan kande","RENACOM_27805","RENACOM","19625","70101","dan kande","bureau_70101084","voting_lists"
"27807","70101","libye","RENACOM_27807","RENACOM","19592","70101","libi","bureau_70101051","voting_lists"
"27810","70101","guidan miginyawa","RENACOM_27810","RENACOM","19550","70101","guidan moungai","bureau_70101009","voting_lists"
"27810","70101","guidan miginyawa","RENACOM_27810","RENACOM","19636","70101","guidan massayi","bureau_70101095","voting_lists"
"27812","70101","guidan moussa","RENACOM_27812","RENACOM","19550","70101","guidan moungai","bureau_70101009","voting_lists"
"27812","70101","guidan moussa","RENACOM_27812","RENACOM","19615","70101","guidan mouzgou","bureau_70101074","voting_lists"
"27812","70101","guidan moussa","RENACOM_27812","RENACOM","19636","70101","guidan massayi","bureau_70101095","voting_lists"
"27814","70101","maroki","RENACOM_27814","RENACOM","19580","70101","maroki i","bureau_70101039","voting_lists"
"27814","70101","maroki","RENACOM_27814","RENACOM","19581","70101","maroki ii","bureau_70101040","voting_lists"
"27815","70101","guidan malam moussa","RENACOM_27815","RENACOM","19636","70101","guidan massayi","bureau_70101095","voting_lists"
"27816","70101","guidan jigo","RENACOM_27816","RENACOM","19574","70101","guidan jirgui","bureau_70101033","voting_lists"
"27816","70101","guidan jigo","RENACOM_27816","RENACOM","19629","70101","guidan ijia","bureau_70101088","voting_lists"
"27818","70101","kouna daga","RENACOM_27818","RENACOM","19586","70101","kouna daga","bureau_70101045","voting_lists"
"27821","70101","guidan lousseini","RENACOM_27821","RENACOM","19588","70101","guidan lousseini","bureau_70101047","voting_lists"
"27822","70101","guidan ibrahim","RENACOM_27822","RENACOM","19585","70101","guidan bako(dan tatou)","bureau_70101044","voting_lists"
"27822","70101","guidan ibrahim","RENACOM_27822","RENACOM","19616","70101","guidan bara(dan tanin)","bureau_70101075","voting_lists"
"27822","70101","guidan ibrahim","RENACOM_27822","RENACOM","19682","70101","guidan bija","bureau_70101141","voting_lists"
"27824","70101","guidan abdou","RENACOM_27824","RENACOM","19585","70101","guidan bako(dan tatou)","bureau_70101044","voting_lists"
"27824","70101","guidan abdou","RENACOM_27824","RENACOM","19598","70101","guidan bizo i","bureau_70101057","voting_lists"
"27824","70101","guidan abdou","RENACOM_27824","RENACOM","19599","70101","guidan bizo ii","bureau_70101058","voting_lists"
"27824","70101","guidan abdou","RENACOM_27824","RENACOM","19610","70101","guidan baboye","bureau_70101069","voting_lists"
"27824","70101","guidan abdou","RENACOM_27824","RENACOM","19616","70101","guidan bara(dan tanin)","bureau_70101075","voting_lists"
"27824","70101","guidan abdou","RENACOM_27824","RENACOM","19682","70101","guidan bija","bureau_70101141","voting_lists"
"27824","70101","guidan abdou","RENACOM_27824","RENACOM","19727","70101","guidan abdou (chaleley)","bureau_70101186","voting_lists"
"27825","70101","guidan harouna","RENACOM_27825","RENACOM","19609","70101","guidan raboi","bureau_70101068","voting_lists"
"27825","70101","guidan harouna","RENACOM_27825","RENACOM","19669","70101","guidan ranawa i","bureau_70101128","voting_lists"
"27826","70101","guidan kaoura","RENACOM_27826","RENACOM","19607","70101","guidan kakale","bureau_70101066","voting_lists"
"27826","70101","guidan kaoura","RENACOM_27826","RENACOM","19630","70101","guidan agada","bureau_70101089","voting_lists"
"27826","70101","guidan kaoura","RENACOM_27826","RENACOM","19652","70101","guidan gueraou(thani)","bureau_70101111","voting_lists"
"27830","70101","guidan ibrahim taba","RENACOM_27830","RENACOM","19616","70101","guidan bara(dan tanin)","bureau_70101075","voting_lists"
"27834","70101","guidan bako","RENACOM_27834","RENACOM","19585","70101","guidan bako(dan tatou)","bureau_70101044","voting_lists"
"27834","70101","guidan bako","RENACOM_27834","RENACOM","19598","70101","guidan bizo i","bureau_70101057","voting_lists"
"27834","70101","guidan bako","RENACOM_27834","RENACOM","19599","70101","guidan bizo ii","bureau_70101058","voting_lists"
"27834","70101","guidan bako","RENACOM_27834","RENACOM","19610","70101","guidan baboye","bureau_70101069","voting_lists"
"27834","70101","guidan bako","RENACOM_27834","RENACOM","19616","70101","guidan bara(dan tanin)","bureau_70101075","voting_lists"
"27834","70101","guidan bako","RENACOM_27834","RENACOM","19682","70101","guidan bija","bureau_70101141","voting_lists"
"27834","70101","guidan bako","RENACOM_27834","RENACOM","19727","70101","guidan abdou (chaleley)","bureau_70101186","voting_lists"
"27835","70101","guidan makeri","RENACOM_27835","RENACOM","19550","70101","guidan moungai","bureau_70101009","voting_lists"
"27835","70101","guidan makeri","RENACOM_27835","RENACOM","19636","70101","guidan massayi","bureau_70101095","voting_lists"
"27835","70101","guidan makeri","RENACOM_27835","RENACOM","19642","70101","guidan ahmet","bureau_70101101","voting_lists"
"27839","70101","guidan almou","RENACOM_27839","RENACOM","19588","70101","guidan lousseini","bureau_70101047","voting_lists"
"27840","70101","guidan chipkaou (guidan chipkao)","RENACOM_27840","RENACOM","19613","70101","guidan atche (maijiga)","bureau_70101072","voting_lists"
"27840","70101","guidan chipkaou (guidan chipkao)","RENACOM_27840","RENACOM","19620","70101","guidan tchinama","bureau_70101079","voting_lists"
"27842","70101","guidan wage","RENACOM_27842","RENACOM","19629","70101","guidan ijia","bureau_70101088","voting_lists"
"27844","70101","guidan adamou","RENACOM_27844","RENACOM","19559","70101","guidan dogo","bureau_70101018","voting_lists"
"27845","70101","guidan moumouni","RENACOM_27845","RENACOM","19550","70101","guidan moungai","bureau_70101009","voting_lists"
"27845","70101","guidan moumouni","RENACOM_27845","RENACOM","19615","70101","guidan mouzgou","bureau_70101074","voting_lists"
"27848","70101","chagalo","RENACOM_27848","RENACOM","19557","70101","chagalo","bureau_70101016","voting_lists"
"27850","70101","guidan mato","RENACOM_27850","RENACOM","19550","70101","guidan moungai","bureau_70101009","voting_lists"
"27850","70101","guidan mato","RENACOM_27850","RENACOM","19615","70101","guidan mouzgou","bureau_70101074","voting_lists"
"27850","70101","guidan mato","RENACOM_27850","RENACOM","19636","70101","guidan massayi","bureau_70101095","voting_lists"
"27850","70101","guidan mato","RENACOM_27850","RENACOM","19642","70101","guidan ahmet","bureau_70101101","voting_lists"
"27852","70101","may gaba","RENACOM_27852","RENACOM","19552","70101","maigaba","bureau_70101011","voting_lists"
"27853","70101","araban dabo","RENACOM_27853","RENACOM","19664","70101","arabane dawalak","bureau_70101123","voting_lists"
"27854","70101","katare","RENACOM_27854","RENACOM","19724","70101","katare","bureau_70101183","voting_lists"
"27857","70101","guidan kane","RENACOM_27857","RENACOM","19607","70101","guidan kakale","bureau_70101066","voting_lists"
"27859","70101","rouan agoua","RENACOM_27859","RENACOM","19658","70101","rouwan agouwa","bureau_70101117","voting_lists"
"27860","70101","guidan baraou","RENACOM_27860","RENACOM","19585","70101","guidan bako(dan tatou)","bureau_70101044","voting_lists"
"27860","70101","guidan baraou","RENACOM_27860","RENACOM","19598","70101","guidan bizo i","bureau_70101057","voting_lists"
"27860","70101","guidan baraou","RENACOM_27860","RENACOM","19599","70101","guidan bizo ii","bureau_70101058","voting_lists"
"27860","70101","guidan baraou","RENACOM_27860","RENACOM","19610","70101","guidan baboye","bureau_70101069","voting_lists"
"27860","70101","guidan baraou","RENACOM_27860","RENACOM","19616","70101","guidan bara(dan tanin)","bureau_70101075","voting_lists"
"27860","70101","guidan baraou","RENACOM_27860","RENACOM","19682","70101","guidan bija","bureau_70101141","voting_lists"
"27860","70101","guidan baraou","RENACOM_27860","RENACOM","19727","70101","guidan abdou (chaleley)","bureau_70101186","voting_lists"
"27863","70101","guidan ibrahim (garin ibrahim)","RENACOM_27863","RENACOM","19585","70101","guidan bako(dan tatou)","bureau_70101044","voting_lists"
"27863","70101","guidan ibrahim (garin ibrahim)","RENACOM_27863","RENACOM","19616","70101","guidan bara(dan tanin)","bureau_70101075","voting_lists"
"27863","70101","guidan ibrahim (garin ibrahim)","RENACOM_27863","RENACOM","19682","70101","guidan bija","bureau_70101141","voting_lists"
"27866","70101","guidan agada","RENACOM_27866","RENACOM","19607","70101","guidan kakale","bureau_70101066","voting_lists"
"27866","70101","guidan agada","RENACOM_27866","RENACOM","19630","70101","guidan agada","bureau_70101089","voting_lists"
"27868","70101","guidan namaje","RENACOM_27868","RENACOM","19648","70101","guidan anne","bureau_70101107","voting_lists"
"27868","70101","guidan namaje","RENACOM_27868","RENACOM","19672","70101","guidan neyno(moutoun naya)","bureau_70101131","voting_lists"
"27871","70101","guidan ranaou i","RENACOM_27871","RENACOM","19609","70101","guidan raboi","bureau_70101068","voting_lists"
"27871","70101","guidan ranaou i","RENACOM_27871","RENACOM","19669","70101","guidan ranawa i","bureau_70101128","voting_lists"
"27874","70101","guidan ranaou","RENACOM_27874","RENACOM","19609","70101","guidan raboi","bureau_70101068","voting_lists"
"27874","70101","guidan ranaou","RENACOM_27874","RENACOM","19669","70101","guidan ranawa i","bureau_70101128","voting_lists"
"27877","70101","guidan dan miko","RENACOM_27877","RENACOM","19559","70101","guidan dogo","bureau_70101018","voting_lists"
"27877","70101","guidan dan miko","RENACOM_27877","RENACOM","19675","70101","guidan dan saa","bureau_70101134","voting_lists"
"27877","70101","guidan dan miko","RENACOM_27877","RENACOM","19725","70101","guidan dan kande (goulma taki)","bureau_70101184","voting_lists"
"27878","70101","sale ii dango","RENACOM_27878","RENACOM","19656","70101","salla ii dango(akarori)","bureau_70101115","voting_lists"
"27880","70101","kanta ii","RENACOM_27880","RENACOM","19626","70101","kanta i","bureau_70101085","voting_lists"
"27880","70101","kanta ii","RENACOM_27880","RENACOM","19641","70101","kanta iii","bureau_70101100","voting_lists"
"27880","70101","kanta ii","RENACOM_27880","RENACOM","19678","70101","kanta ii","bureau_70101137","voting_lists"
"27883","70101","tahibal","RENACOM_27883","RENACOM","19611","70101","tahibal lawan","bureau_70101070","voting_lists"
"27883","70101","tahibal","RENACOM_27883","RENACOM","19612","70101","tahibal jigo","bureau_70101071","voting_lists"
"27884","70101","kassaoussawa","RENACOM_27884","RENACOM","19667","70101","kassousawa","bureau_70101126","voting_lists"
"27886","70101","ouban dawaki","RENACOM_27886","RENACOM","19624","70101","ouban dawaki","bureau_70101083","voting_lists"
"27888","70101","guidan tagou","RENACOM_27888","RENACOM","19559","70101","guidan dogo","bureau_70101018","voting_lists"
"27889","70101","guidan bako","RENACOM_27889","RENACOM","19585","70101","guidan bako(dan tatou)","bureau_70101044","voting_lists"
"27889","70101","guidan bako","RENACOM_27889","RENACOM","19598","70101","guidan bizo i","bureau_70101057","voting_lists"
"27889","70101","guidan bako","RENACOM_27889","RENACOM","19599","70101","guidan bizo ii","bureau_70101058","voting_lists"
"27889","70101","guidan bako","RENACOM_27889","RENACOM","19610","70101","guidan baboye","bureau_70101069","voting_lists"
"27889","70101","guidan bako","RENACOM_27889","RENACOM","19616","70101","guidan bara(dan tanin)","bureau_70101075","voting_lists"
"27889","70101","guidan bako","RENACOM_27889","RENACOM","19682","70101","guidan bija","bureau_70101141","voting_lists"
"27889","70101","guidan bako","RENACOM_27889","RENACOM","19727","70101","guidan abdou (chaleley)","bureau_70101186","voting_lists"
"27890","70101","guidan ibro addam","RENACOM_27890","RENACOM","19598","70101","guidan bizo i","bureau_70101057","voting_lists"
"27890","70101","guidan ibro addam","RENACOM_27890","RENACOM","19616","70101","guidan bara(dan tanin)","bureau_70101075","voting_lists"
"27890","70101","guidan ibro addam","RENACOM_27890","RENACOM","19727","70101","guidan abdou (chaleley)","bureau_70101186","voting_lists"
"27892","70101","guidan addi","RENACOM_27892","RENACOM","19559","70101","guidan dogo","bureau_70101018","voting_lists"
"27895","70101","alhachina","RENACOM_27895","RENACOM","19623","70101","alachini","bureau_70101082","voting_lists"
"27899","70101","guidan goudanaou","RENACOM_27899","RENACOM","19630","70101","guidan agada","bureau_70101089","voting_lists"
"27899","70101","guidan goudanaou","RENACOM_27899","RENACOM","19652","70101","guidan gueraou(thani)","bureau_70101111","voting_lists"
"27900","70101","kassou chagalo","RENACOM_27900","RENACOM","19655","70101","kassou chagolo","bureau_70101114","voting_lists"
"27903","70101","guidan ango","RENACOM_27903","RENACOM","19595","70101","guidan ango i","bureau_70101054","voting_lists"
"27903","70101","guidan ango","RENACOM_27903","RENACOM","19596","70101","guidan ango ii","bureau_70101055","voting_lists"
"27903","70101","guidan ango","RENACOM_27903","RENACOM","19597","70101","guidan ango iii","bureau_70101056","voting_lists"
"27903","70101","guidan ango","RENACOM_27903","RENACOM","19648","70101","guidan anne","bureau_70101107","voting_lists"
"27903","70101","guidan ango","RENACOM_27903","RENACOM","19672","70101","guidan neyno(moutoun naya)","bureau_70101131","voting_lists"
"27904","70101","guidan arzika","RENACOM_27904","RENACOM","19609","70101","guidan raboi","bureau_70101068","voting_lists"
"27904","70101","guidan arzika","RENACOM_27904","RENACOM","19669","70101","guidan ranawa i","bureau_70101128","voting_lists"
"27905","70101","guidan anne","RENACOM_27905","RENACOM","19595","70101","guidan ango i","bureau_70101054","voting_lists"
"27905","70101","guidan anne","RENACOM_27905","RENACOM","19596","70101","guidan ango ii","bureau_70101055","voting_lists"
"27905","70101","guidan anne","RENACOM_27905","RENACOM","19597","70101","guidan ango iii","bureau_70101056","voting_lists"
"27905","70101","guidan anne","RENACOM_27905","RENACOM","19648","70101","guidan anne","bureau_70101107","voting_lists"
"27905","70101","guidan anne","RENACOM_27905","RENACOM","19672","70101","guidan neyno(moutoun naya)","bureau_70101131","voting_lists"
"27907","70101","koudia","RENACOM_27907","RENACOM","19674","70101","koudia","bureau_70101133","voting_lists"
